point_id,ts,anchor_ids,ranges,X_LOCAL_WIFI,Y_LOCAL_WIFI,Z_LOCAL_WIFI
A13B4,1729687475325.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.585, 32.703, 33.191, 13.203, 11.695, 1.343]",-1.924,32.922,3.317
A13B4,1729687476070.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.593, 34.195, 37.222, 13.25, 11.671, 1.367]",-1.924,32.922,3.317
A13B4,1729687476823.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.804, 33.144, 37.617, 13.175, 11.687, 1.312]",-1.924,32.922,3.317
A13B4,1729687477586.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.832, 33.937, 38.359, 13.101, 11.64, 1.421]",-1.924,32.922,3.317
A13B4,1729687478357.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.335, 33.789, 37.585, 13.398, 11.714, 1.406]",-1.924,32.922,3.317
A13B4,1729687479119.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.691, 33.14, 37.246, 13.171, 11.511, 1.406]",-1.924,32.922,3.317
A13B4,1729687479868.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.507, 33.675, 37.425, 13.109, nan, 1.402]",-1.924,32.922,3.317
A13B4,1729687480612.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.46, 32.875, 37.351, 13.203, 11.492, 1.421]",-1.924,32.922,3.317
A13B4,1729687481370.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.765, 32.82, 37.121, 13.253, 11.644, 1.414]",-1.924,32.922,3.317
A13B4,1729687482121.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.109, 33.617, 38.207, 13.292, 11.601, 1.542]",-1.924,32.922,3.317
A13B4,1729687482871.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.308, 32.91, 37.289, 13.386, 11.64, 1.39]",-1.924,32.922,3.317
A13B4,1729687483635.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.359, 33.281, 37.851, 13.152, 11.476, 1.503]",-1.924,32.922,3.317
A13B4,1729687484389.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.535, 33.187, 37.757, 13.058, 11.746, 1.378]",-1.924,32.922,3.317
A13B4,1729687485140.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.253, 33.343, 37.339, 13.3, 11.57, 1.402]",-1.924,32.922,3.317
A13B4,1729687485906.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.468, 34.085, 36.984, 13.152, 11.73, 1.347]",-1.924,32.922,3.317
A13B4,1729687486668.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.417, 33.707, 37.945, 13.187, 11.667, 1.421]",-1.924,32.922,3.317
A13B4,1729687487434.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.382, 33.437, 36.925, 13.269, 11.562, 1.316]",-1.924,32.922,3.317
A13B4,1729687488208.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.773, 33.398, 36.644, 13.511, 11.671, 1.488]",-1.924,32.922,3.317
A13B4,1729687488966.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.609, 33.082, 33.468, 13.167, 11.707, 1.445]",-1.924,32.922,3.317
A13B4,1729687489708.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.503, 33.285, 36.722, 13.375, nan, 1.433]",-1.924,32.922,3.317
A13B4,1729687490468.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.16, 33.492, 37.054, 13.207, 11.714, 1.449]",-1.924,32.922,3.317
A13B4,1729687491229.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.191, 33.382, 37.367, 13.289, 11.515, 1.343]",-1.924,32.922,3.317
A13B4,1729687491974.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.265, 33.46, 37.152, 13.433, 11.66, 1.41]",-1.924,32.922,3.317
A13B4,1729687492728.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.472, 33.222, 33.683, 13.117, nan, 1.417]",-1.924,32.922,3.317
A13B4,1729687493543.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.195, 33.57, 37.605, 13.265, 11.527, 1.382]",-1.924,32.922,3.317
A13B4,1729687494308.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.289, 33.656, 37.472, 13.113, 11.644, 1.332]",-1.924,32.922,3.317
A13B4,1729687495056.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.378, 33.738, 38.55, 13.269, 11.707, 1.457]",-1.924,32.922,3.317
A13B4,1729687495811.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.5, 33.292, 37.097, 13.253, 11.628, 1.46]",-1.924,32.922,3.317
A13B4,1729687496595.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.628, 33.335, 37.242, 13.152, 11.695, 1.394]",-1.924,32.922,3.317
A13B4,1729687497438.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.695, 33.351, 33.714, 13.183, 11.847, 1.429]",-1.924,32.922,3.317
A13B4,1729687498175.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.019, 33.425, 37.0, 13.289, nan, 1.39]",-1.924,32.922,3.317
A13B4,1729687498934.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[43.171, 33.906, 37.5, 13.246, 11.667, 1.554]",-1.924,32.922,3.317
A13B4,1729687499705.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.417, 33.839, 37.609, 13.23, 11.675, 1.433]",-1.924,32.922,3.317
A13B4,1729687500455.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.394, 33.367, 37.921, 13.05, 11.648, 1.433]",-1.924,32.922,3.317
A13B4,1729687501214.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.16, 33.464, 37.816, 13.121, 11.718, 1.339]",-1.924,32.922,3.317
A13B4,1729687501964.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.144, 32.972, 37.335, 13.269, 11.75, 1.566]",-1.924,32.922,3.317
A13B4,1729687502799.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.085, 33.3, 37.449, 13.164, 11.628, 1.449]",-1.924,32.922,3.317
A13B4,1729687503554.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.179, 33.765, 33.824, 13.445, 11.671, 1.378]",-1.924,32.922,3.317
A13B4,1729687504315.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.199, 33.386, 37.546, 13.214, 11.628, 1.261]",-1.924,32.922,3.317
A13B4,1729687505082.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.453, 33.332, 37.425, 13.14, 11.73, 1.457]",-1.924,32.922,3.317
A13B4,1729687505836.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.476, 33.328, 37.386, 13.261, 11.632, 1.453]",-1.924,32.922,3.317
A13B4,1729687506583.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.183, 33.179, 37.359, 13.222, 11.734, 1.488]",-1.924,32.922,3.317
A13B4,1729687507332.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.203, 33.64, 33.574, 13.429, 11.66, 1.332]",-1.924,32.922,3.317
A13B4,1729687508089.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.386, 33.64, 37.773, 13.269, 11.546, 1.609]",-1.924,32.922,3.317
A13B4,1729687508846.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.312, 33.253, 37.667, 13.132, 11.667, 1.3]",-1.924,32.922,3.317
A13B4,1729687509618.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.23, 33.421, 37.214, 13.296, 11.5, 1.437]",-1.924,32.922,3.317
A13B4,1729687510383.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.613, 32.875, 37.355, 13.16, 11.726, 1.378]",-1.924,32.922,3.317
A13B4,1729687511203.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.722, 32.992, 37.363, 13.218, 11.597, 1.554]",-1.924,32.922,3.317
A13B4,1729687511972.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.378, 33.539, 37.757, 13.234, 11.683, 1.406]",-1.924,32.922,3.317
A13B4,1729687512735.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.582, 33.011, 36.695, 13.257, 11.671, 1.339]",-1.924,32.922,3.317
A13B4,1729687513497.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[43.445, 32.949, 37.121, 13.183, 11.656, 1.464]",-1.924,32.922,3.317
A13B4,1729687514256.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.816, 33.269, 37.484, 13.226, 11.593, 1.218]",-1.924,32.922,3.317
A13B4,1729687515012.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.0, 33.144, 37.671, 13.226, 11.843, 1.484]",-1.924,32.922,3.317
A13B4,1729687515769.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.105, 33.351, 37.167, 13.171, 11.765, 1.296]",-1.924,32.922,3.317
A13B4,1729687516534.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.91, 33.578, 37.015, 13.433, 11.695, 1.292]",-1.924,32.922,3.317
A13B4,1729687517296.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.656, 33.066, 37.128, 13.21, 11.773, 1.355]",-1.924,32.922,3.317
A13B4,1729687518062.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.531, 33.632, 36.792, 13.21, 11.625, 1.375]",-1.924,32.922,3.317
A13B4,1729687518831.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.718, 33.683, 37.167, 13.378, 11.777, 1.457]",-1.924,32.922,3.317
A13B4,1729687519601.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.539, 33.515, 37.289, 13.062, 11.609, 1.449]",-1.924,32.922,3.317
A13B4,1729687520361.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.597, 33.23, 37.328, 13.093, 11.789, 1.402]",-1.924,32.922,3.317
A13B4,1729687521126.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.832, 33.277, 37.417, 13.464, 11.519, 1.574]",-1.924,32.922,3.317
A13B4,1729687521883.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.695, 32.953, 37.66, 13.296, 11.644, 1.359]",-1.924,32.922,3.317
A13B4,1729687522642.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.492, 33.722, 37.371, 13.378, 11.718, 1.3]",-1.924,32.922,3.317
A13B4,1729687523402.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[43.753, 33.519, 37.5, 13.355, 11.683, 1.378]",-1.924,32.922,3.317
A13B4,1729687524164.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.843, 33.554, 36.925, 13.242, 11.636, 1.441]",-1.924,32.922,3.317
A13B4,1729687524927.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.601, 33.609, 37.246, 13.183, 11.675, 1.449]",-1.924,32.922,3.317
A13B4,1729687525687.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.746, 32.96, 36.355, 13.226, 11.66, 1.441]",-1.924,32.922,3.317
A13B4,1729687526453.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.66, 33.449, 37.132, 13.156, 11.617, 1.296]",-1.924,32.922,3.317
A13B4,1729687527215.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.828, 33.414, 37.05, 13.398, 11.75, 1.402]",-1.924,32.922,3.317
A13B4,1729687527958.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.832, 33.074, 37.117, 13.156, nan, 1.363]",-1.924,32.922,3.317
A13B4,1729687528713.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.156, 34.531, 37.082, 13.273, 11.808, 1.378]",-1.924,32.922,3.317
A13B4,1729687529482.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.117, 34.882, 37.148, 13.394, 11.742, 1.433]",-1.924,32.922,3.317
A13B4,1729687530228.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[43.812, 32.335, 37.0, 13.48, 11.515, 1.375]",-1.924,32.922,3.317
A13B4,1729687531034.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[46.468, 33.218, 37.71, 13.187, 11.781, 1.542]",-1.924,32.922,3.317
A13B4,1729687531802.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.136, 35.3, 33.394, 13.16, 11.625, 1.414]",-1.924,32.922,3.317
A13B4,1729687532570.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.683, 34.617, 37.796, 13.199, 11.773, 1.636]",-1.924,32.922,3.317
A13B4,1729687533326.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[43.886, 32.589, 37.164, 13.226, 11.671, 1.511]",-1.924,32.922,3.317
A13B4,1729687534193.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.039, 32.89, 37.785, 13.238, 11.8, 1.445]",-1.924,32.922,3.317
A13B4,1729687534966.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.757, 33.437, 37.609, 13.132, 11.761, 1.562]",-1.924,32.922,3.317
A13B4,1729687535727.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.304, 34.753, 37.175, 13.304, 11.691, 1.132]",-1.924,32.922,3.317
A13B4,1729687536489.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.96, 33.898, 37.96, 13.207, 11.691, 1.32]",-1.924,32.922,3.317
A13B4,1729687537358.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.289, 33.843, 37.445, 13.265, 11.539, 1.414]",-1.924,32.922,3.317
A13B4,1729687538124.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.632, 33.73, 36.714, 13.312, 11.828, 1.253]",-1.924,32.922,3.317
A13B4,1729687538899.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.281, 33.894, 36.761, 13.191, 11.792, 1.351]",-1.924,32.922,3.317
A13B4,1729687539656.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.597, 34.312, 36.847, 13.386, 11.703, 1.207]",-1.924,32.922,3.317
A13B4,1729687540461.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.742, 33.511, 36.871, 13.394, 11.683, 1.386]",-1.924,32.922,3.317
A13B4,1729687541225.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.773, 33.675, 33.445, 13.128, 11.652, 1.328]",-1.924,32.922,3.317
A13B4,1729687541974.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.789, 33.808, 36.91, 13.328, 11.613, 1.414]",-1.924,32.922,3.317
A13B4,1729687542742.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.269, 33.41, 36.968, 13.203, 11.636, 1.164]",-1.924,32.922,3.317
A13B4,1729687543523.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.238, 33.519, 36.847, 13.199, 11.609, 1.425]",-1.924,32.922,3.317
A13B4,1729687544290.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.003, 33.941, 36.886, 13.281, 11.632, 1.355]",-1.924,32.922,3.317
A13B4,1729687545059.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[43.835, 33.351, 36.105, 13.113, 11.804, 1.113]",-1.924,32.922,3.317
A13B4,1729687545818.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.605, 33.746, 37.175, 13.363, nan, 1.386]",-1.924,32.922,3.317
A13B4,1729687546615.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.281, 33.558, 37.191, 13.402, 11.718, 1.562]",-1.924,32.922,3.317
A13B4,1729687547378.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[43.921, 33.191, 37.183, 13.265, 11.515, 1.359]",-1.924,32.922,3.317
A13B4,1729687548150.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.109, 33.441, 37.101, 13.187, 11.773, 1.32]",-1.924,32.922,3.317
A13B4,1729687548919.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.199, 33.546, 37.21, 13.292, 11.835, 1.269]",-1.924,32.922,3.317
A13B4,1729687549753.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.601, 33.941, 37.484, 13.375, 11.687, 1.324]",-1.924,32.922,3.317
A13B4,1729687550522.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.421, 33.582, 37.171, 13.402, 11.781, 1.332]",-1.924,32.922,3.317
A13B4,1729687551284.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.82, 33.746, 37.257, 13.417, 11.734, 1.222]",-1.924,32.922,3.317
A13B4,1729687552051.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.347, 33.941, 33.48, 13.16, 11.718, 1.398]",-1.924,32.922,3.317
A13B4,1729687552888.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.589, 33.71, 37.054, 13.296, 11.726, 1.437]",-1.924,32.922,3.317
A13B4,1729687553646.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.242, nan, 39.167, 13.332, 11.718, 1.218]",-1.924,32.922,3.317
A13B4,1729687554389.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.761, 33.496, 36.777, 13.191, 11.609, 1.48]",-1.924,32.922,3.317
A13B4,1729687555155.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.722, 33.437, 37.496, 13.273, 11.8, 1.386]",-1.924,32.922,3.317
A13B4,1729687555918.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.445, 33.21, 36.417, 13.242, 11.71, 1.445]",-1.924,32.922,3.317
A13B4,1729687556672.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.378, 33.199, 37.175, 13.308, 11.773, 1.367]",-1.924,32.922,3.317
A13B4,1729687557438.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.25, 33.222, 37.664, 13.058, 11.636, 1.46]",-1.924,32.922,3.317
A13B4,1729687558179.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.125, 33.644, 33.812, 13.261, nan, 1.511]",-1.924,32.922,3.317
A13B4,1729687558937.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.378, 33.531, 37.308, 13.101, 11.699, 1.359]",-1.924,32.922,3.317
A13B4,1729687559695.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.281, 33.375, 37.23, 13.382, nan, 1.414]",-1.924,32.922,3.317
A13B4,1729687560441.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.269, 33.5, 37.343, 13.199, 11.746, 1.406]",-1.924,32.922,3.317
A13B4,1729687561217.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.222, 33.535, 37.207, 13.257, 11.613, 1.406]",-1.924,32.922,3.317
A13B4,1729687561986.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.05, 33.492, 37.105, 13.152, 11.8, 1.324]",-1.924,32.922,3.317
A13B4,1729687562746.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.242, 33.554, 37.136, 13.167, 11.648, 1.355]",-1.924,32.922,3.317
A13B4,1729687563513.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.109, 33.542, 37.113, 13.312, 11.714, 1.351]",-1.924,32.922,3.317
A13B4,1729687564267.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.05, 33.66, 33.347, 13.187, 11.636, 1.351]",-1.924,32.922,3.317
A13B4,1729687565026.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.394, 34.14, 37.312, 13.324, nan, 1.328]",-1.924,32.922,3.317
A13B4,1729687565783.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.757, 33.894, 37.32, 13.269, 11.628, 1.382]",-1.924,32.922,3.317
A13B4,1729687566545.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.281, 33.562, 36.804, 13.363, 11.515, 1.273]",-1.924,32.922,3.317
A13B4,1729687567311.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.55, 33.816, 39.515, 13.3, 11.527, 1.554]",-1.924,32.922,3.317
A13B4,1729687568080.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.871, 34.703, 38.367, 13.199, nan, 1.343]",-1.924,32.922,3.317
A13B4,1729687568839.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[45.359, 33.882, 38.425, 13.226, 11.609, 1.335]",-1.924,32.922,3.317
A13B4,1729687569598.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[44.226, 33.882, 40.218, 13.328, 11.652, 1.437]",-1.924,32.922,3.317
